symbol,datetime,date,time,open,high,low,close,volume
ASM,2025-12-22 09:35:00,2025-12-22,09:35:00,6.739999,6.8,6.71,6.775,169295
ASM,2025-12-22 09:40:00,2025-12-22,09:40:00,6.789299,6.82,6.769999,6.809999,133159
ASM,2025-12-22 09:45:00,2025-12-22,09:45:00,6.809999,6.929999,6.8087,6.8902,162863
ASM,2025-12-22 09:50:00,2025-12-22,09:50:00,6.894999,6.94,6.880099,6.925,162308
ASM,2025-12-22 09:55:00,2025-12-22,09:55:00,6.925,6.94,6.86,6.88,88569
ASM,2025-12-22 10:00:00,2025-12-22,10:00:00,6.885,6.929999,6.866499,6.866499,49404
TDOC,2025-12-22 09:30:00,2025-12-22,09:30:00,7.239999,7.38,7.219999,7.344999,312164
TDOC,2025-12-22 09:35:00,2025-12-22,09:35:00,7.344999,7.375,7.324999,7.324999,77331
TDOC,2025-12-22 09:40:00,2025-12-22,09:40:00,7.32,7.485,7.32,7.4734,162734
TDOC,2025-12-22 09:45:00,2025-12-22,09:45:00,7.477499,7.51,7.465,7.474999,150182
TDOC,2025-12-22 09:50:00,2025-12-22,09:50:00,7.474999,7.51,7.4614,7.465,50070
TDOC,2025-12-22 09:55:00,2025-12-22,09:55:00,7.465,7.489999,7.449999,7.449999,66184
TDOC,2025-12-22 10:00:00,2025-12-22,10:00:00,7.4544,7.53,7.4544,7.5299,135183
NUVB,2025-12-22 09:30:00,2025-12-22,09:30:00,9.52,9.570099,9.399999,9.539999,175304
NUVB,2025-12-22 09:35:00,2025-12-22,09:35:00,9.52,9.574999,9.404999,9.42,118238
NUVB,2025-12-22 09:40:00,2025-12-22,09:40:00,9.399999,9.6499,9.399999,9.64,115587
NUVB,2025-12-22 09:45:00,2025-12-22,09:45:00,9.6407,9.649999,9.534999,9.619999,150400
NUVB,2025-12-22 09:50:00,2025-12-22,09:50:00,9.619999,9.619999,9.42,9.435,131257
NUVB,2025-12-22 09:55:00,2025-12-22,09:55:00,9.435,9.6236,9.435,9.564999,141251
NUVB,2025-12-22 10:00:00,2025-12-22,10:00:00,9.56,9.739999,9.56,9.739999,65665
CRML,2025-12-22 09:30:00,2025-12-22,09:30:00,7.639999,7.84,7.539999,7.8255,221029
CRML,2025-12-22 09:35:00,2025-12-22,09:35:00,7.862699,7.969999,7.862699,7.894999,252232
CRML,2025-12-22 09:40:00,2025-12-22,09:40:00,8.034899,8.119999,7.989999,8.064999,428364
CRML,2025-12-22 09:45:00,2025-12-22,09:45:00,8.076199,8.18,8.029999,8.074999,621728
CRML,2025-12-22 09:50:00,2025-12-22,09:50:00,8.09,8.27,8.069999,8.2297,179950
CRML,2025-12-22 09:55:00,2025-12-22,09:55:00,8.21,8.232,8.039999,8.069999,185101
CRML,2025-12-22 10:00:00,2025-12-22,10:00:00,8.1,8.151499,8.074999,8.109999,69495
CRGY,2025-12-22 09:30:00,2025-12-22,09:30:00,8.25,8.440999,8.25,8.414999,418279
CRGY,2025-12-22 09:35:00,2025-12-22,09:35:00,8.42,8.435,8.3001,8.329999,101139
CRGY,2025-12-22 09:40:00,2025-12-22,09:40:00,8.329999,8.4151,8.320099,8.399999,81179
CRGY,2025-12-22 09:45:00,2025-12-22,09:45:00,8.409199,8.47,8.409199,8.425,72749
CRGY,2025-12-22 09:50:00,2025-12-22,09:50:00,8.43,8.446,8.4109,8.414999,55182
CRGY,2025-12-22 09:55:00,2025-12-22,09:55:00,8.414999,8.449999,8.399999,8.414999,44936
CRGY,2025-12-22 10:00:00,2025-12-22,10:00:00,8.409999,8.414999,8.329999,8.335,68126
COUR,2025-12-22 09:30:00,2025-12-22,09:30:00,7.579999,7.699999,7.579999,7.679999,80446
COUR,2025-12-22 09:35:00,2025-12-22,09:35:00,7.679999,7.704999,7.67,7.684999,41406
COUR,2025-12-22 09:40:00,2025-12-22,09:40:00,7.6866,7.695,7.659999,7.663199,32497
COUR,2025-12-22 09:45:00,2025-12-22,09:45:00,7.664999,7.675,7.611,7.659999,68476
COUR,2025-12-22 09:50:00,2025-12-22,09:50:00,7.659999,7.739999,7.659999,7.715,123336
COUR,2025-12-22 09:55:00,2025-12-22,09:55:00,7.715,7.769999,7.715,7.76,53279
COUR,2025-12-22 10:00:00,2025-12-22,10:00:00,7.76,7.815,7.76,7.809999,95719
SATL,2025-12-22 09:30:00,2025-12-22,09:30:00,2.079999,2.125,2.0648,2.118999,247936
SATL,2025-12-22 09:35:00,2025-12-22,09:35:00,2.119699,2.154999,2.082799,2.1475,183407
SATL,2025-12-22 09:40:00,2025-12-22,09:40:00,2.15,2.19,2.134999,2.188999,191610
SATL,2025-12-22 09:45:00,2025-12-22,09:45:00,2.189399,2.19,2.164099,2.164999,109434
SATL,2025-12-22 09:50:00,2025-12-22,09:50:00,2.162499,2.17,2.14,2.144999,36510
SATL,2025-12-22 09:55:00,2025-12-22,09:55:00,2.144999,2.19,2.144999,2.187999,59341
SATL,2025-12-22 10:00:00,2025-12-22,10:00:00,2.19,2.21,2.186199,2.1991,131497
USAS,2025-12-22 09:30:00,2025-12-22,09:30:00,5.869999,5.9236,5.71,5.804999,446390
USAS,2025-12-22 09:35:00,2025-12-22,09:35:00,5.803999,5.869999,5.764999,5.8238,168098
USAS,2025-12-22 09:40:00,2025-12-22,09:40:00,5.829899,5.905,5.803999,5.905,153597
USAS,2025-12-22 09:45:00,2025-12-22,09:45:00,5.905,5.974999,5.894,5.92,232190
USAS,2025-12-22 09:50:00,2025-12-22,09:50:00,5.92,5.94,5.869999,5.889999,107129
USAS,2025-12-22 09:55:00,2025-12-22,09:55:00,5.88,5.894999,5.824999,5.84,93747
USAS,2025-12-22 10:00:00,2025-12-22,10:00:00,5.8326,5.869999,5.8326,5.84,135794
RLAY,2025-12-22 09:30:00,2025-12-22,09:30:00,8.449999,8.659999,8.329999,8.625,83020
RLAY,2025-12-22 09:35:00,2025-12-22,09:35:00,8.619999,8.689999,8.619999,8.63,9702
RLAY,2025-12-22 09:40:00,2025-12-22,09:40:00,8.63,8.64,8.569999,8.604999,25246
RLAY,2025-12-22 09:45:00,2025-12-22,09:45:00,8.619999,8.649999,8.609999,8.63,10250
RLAY,2025-12-22 09:50:00,2025-12-22,09:50:00,8.63,8.63,8.55,8.59,6621
RLAY,2025-12-22 09:55:00,2025-12-22,09:55:00,8.614999,8.689999,8.614999,8.659999,3636
RLAY,2025-12-22 10:00:00,2025-12-22,10:00:00,8.699999,8.739999,8.67,8.72,17399
ERIC,2025-12-22 09:30:00,2025-12-22,09:30:00,9.75,9.755,9.740099,9.744999,72438
ERIC,2025-12-22 09:35:00,2025-12-22,09:35:00,9.749899,9.75,9.729999,9.734999,26764
ERIC,2025-12-22 09:40:00,2025-12-22,09:40:00,9.734999,9.745599,9.734,9.734999,12107
ERIC,2025-12-22 09:45:00,2025-12-22,09:45:00,9.732999,9.739999,9.725,9.725,6372
ERIC,2025-12-22 09:50:00,2025-12-22,09:50:00,9.725,9.734999,9.725,9.734999,25474
ERIC,2025-12-22 09:55:00,2025-12-22,09:55:00,9.739899,9.739999,9.725,9.725,41264
ERIC,2025-12-22 10:00:00,2025-12-22,10:00:00,9.7285,9.728599,9.715,9.725,46110
